,emotion,cos_sim,high_dialog_id,high_dialog,os_dialog_id,os_dialog
6952,ashamed,0.9311,7676836,"- - My eye ! Lmportant information !
- - We 're holding a party forthe ladies .
- - I hope you 'll come . If there 's free bronze , put my name down .
- - We 're going to the country . It was really nice last time .
- - And another piece of good news !
- - We 're not going to fill in work reports monthly , but daily , every half - hour .
- - All private calls , doctor 's visits ... It 's an experiment . If it works we 'll enforce it everywhere .
- - It 's an interesting experiment .
- - Who 'll take care of it ?
- - Who 's here forthe union ?
- - Have you got the emergency exit registration ?
- - I 'm supposed to be working with Mirek .
- - A little late , aren 't we ? A lot late .
- - Why do again what was already well done before ?
- - You didn 't understand me yesterday .
- - Keep away from this project . Behalova will be transferred and you 'll get Mraz .
- - Got a moment ?
- - Let 's get going then . What 's going on ?
- - Everything 's sorted out except that video . We 'll tape the aerobics .
- - We 've got everything except the dry ice . Go and buy it somewhere . The factory that made it burned down .
- - Do you have to have it ?
- - We need it for atmosphere .
- - I 'll get hold of some .
- - We 've got to get Standa 's club involved .
- - I 'll talk to him about it .
- - Has Cap already joined up ?
- - He came to see me .
- - Is he OK ?
- - A bit strange . Behaves like an imbecile . Let 's go .
- - Imbecile ...",1510910,"- She 's never gonna fall for you , you 're an imbecile .
- imbecile . Yeah , an imbecile .
- Imbecile ."
6953,ashamed,0.9155,5503368,"- - What is this ? Are we having a romantic dinner ? Sort of . I invited your parents over .
- - Is that my little freaky-deaky ?
- - Okay . I 'm gonna say hi in one minute . One minute , one minute . Oh , God , oh my God . Why would you do this ? I wanted to meet your parents , so I thought I 'd take the bull by the horns .
- - Right , it 's okay , because maybe , maybe we can get them to leave . I will pretend like , um , an ovarian cyst burst . Works every time . Emma , what is going on here ?
- - Are you ashamed of me ?
- - No . I 'm ashamed of them .",3751512,"- That 's too much .. the earring , watch and bracelet are enough I 'm willingto give you my whole life I just want yourtrust Now , put on therobe .. come on ! You 're my wife You know how I love you , Fathy , but ..
- But what ? It must be you don 't love me as much as I love you You don 't trust me You must know that love is blind lf it sees , it 's not love Fatma , please weartherobe Come here You must know love is an agreement between two people l didn 't know this was so - l 'm sure you 'll understand me Get dressed - l 'll dress alone
- Are you ashamed of me ? You 'll get usedto me later
- I 'm ashamed of myself"
6954,ashamed,0.9106,5503368,"- - What is this ? Are we having a romantic dinner ? Sort of . I invited your parents over .
- - Is that my little freaky-deaky ?
- - Okay . I 'm gonna say hi in one minute . One minute , one minute . Oh , God , oh my God . Why would you do this ? I wanted to meet your parents , so I thought I 'd take the bull by the horns .
- - Right , it 's okay , because maybe , maybe we can get them to leave . I will pretend like , um , an ovarian cyst burst . Works every time . Emma , what is going on here ?
- - Are you ashamed of me ?
- - No . I 'm ashamed of them .",851063,"- What did I clearly say ? Children must listen . No , no , please !
- What were you not to do ? Children must see ... No ! And learn .
- Why could you not obey ?
- Children should listen .
- What have I been to you ? What would you have me be , handsome like a prince ?
- Ah , but I am old . I am ugly . I embarrass you . No !
- You are ashamed of me . No !
- You are ashamed ."
6955,ashamed,0.9053,5503368,"- - What is this ? Are we having a romantic dinner ? Sort of . I invited your parents over .
- - Is that my little freaky-deaky ?
- - Okay . I 'm gonna say hi in one minute . One minute , one minute . Oh , God , oh my God . Why would you do this ? I wanted to meet your parents , so I thought I 'd take the bull by the horns .
- - Right , it 's okay , because maybe , maybe we can get them to leave . I will pretend like , um , an ovarian cyst burst . Works every time . Emma , what is going on here ?
- - Are you ashamed of me ?
- - No . I 'm ashamed of them .",6124419,"- Sorry dad , I lied to you that .. .. he belongs to middle class family . Even he lied to you because I told him .. Dear , why are you apologizing ?
- I am ashamed ."
6956,ashamed,0.9052,7103443,"- - You don ´ t want me to get hold of your family ?
- - No . I am so ashamed .",4841218,"- Oh ! Wait ! It is not possible !
- I am so ashamed . But no ."
7756,caring,0.9454,5591380,"- - You 're the first person she 's remembered . She must really care about you .
- - I care about her , too .",6524974,"- And I still care about her .
- Well , I care about her , too ."
7757,caring,0.9345,8757444,"- - Don 't worry ! Nothing is going to happen to you .
- - I only want to help you .",8078868,"- Don 't worry , it 's fine . I 'm not going to hurt you .
- Please , I 'm only here to help !"
7758,caring,0.9124,2958134,"- - You made your phone call ?
- - The person wasn 't in . I got the operator . Some operators shouldn 't be trusted . They know more than managers .
- - Of course , they hear all the conversations .
- - I know all about it ! What a mess ! Are you proud of yourself ?
- - I can 't even leave for five minutes . One day , you 'll set the house on fire .
- - You want me tie you to your bed like a baby ? Do you ? What have you got in your head ? What 's in there ?
- - You think I don 't have enough problems already ? Who did I put myself in this situation for ?
- - For you . To have some money . To be able to cure you . To keep the clinic so you don 't have to go back to your family .
- - Is this how you thank me ?
- - I really want to help you . I really ...",5317045,"- Thank you . For what ?
- I know you 're trying to help me ."
7759,caring,0.9061,3042284,"- - Please . He 's in trouble .
- - I 'm trying to help him .",8621643,"- I 'm just trying to help you .
- Trying to help .
- That 's what I was trying to do . Trying to help you ."
7760,caring,0.9023,2748561,"- - You are- You are as I loved you . Kill him .
- - Can you do anything for her ?
- - I 'd like to take care of her .",1953714,"- Can I be of any help to you ?
- Take care of her ."
8727,confident,0.9741,3801824,"- - Tell us about him , your father .
- - Stuart Harlow , right ? He had odd jobs here and there . We moved around a lot . Always one step ahead of the rent . My mom died when I was eight ... of an aneurysm . Go on . After that , my childhood was over . I just catered to Dad 's needs . I cooked , cleaned , took care of my brother . And Dad would disappear for days . We didn 't know where .
- - And when he came home ?
- - He 'd have wild explanations . And ... I 'd believe him .
- - What choice did you have ?
- - You were just a kid .
- - Dad 's very charismatic . Very controlling . Someone should have stood up to him .
- - I still don 't . We 're also looking for a second suspect .
- - I can 't help you there . My dad has no friends that I know of .
- - Do you see your dad now ?
- - When he wants something . Which is every couple weeks .
- - Why bother , after all you 've told us ?
- - Because he 's still your father . But at the end of the day , if he 's guilty ... I want him prosecuted .
- - She 's got an agenda . She wouldn 't mind seeing daddy get put away , guilty or not .
- - Maybe , but she 's still telling the truth . You 'd think he 'd notice she hates him . People who are told what they want to hear don 't see through the lie .
- - Like , uh , if I told you I liked your shirt .
- - What 's wrong with my shirt ?
- - I 'll call S.O.G. and get a team on her father for surveillance .
- - Fine . And by the way , I love this shirt .
- - I know you do .",3369076,"- I love that shirt .
- I know you do ."
8728,confident,0.9622,4587028,"- - Then get back to that moment and record it again .
- - Understood ?
- - You can do it .
- - I know you can .",3201430,"- We can do it .
- I know we can ."
8729,confident,0.9601,4762182,"- - Slow down for a while .
- - And let me catch up ?
- - I can do that .
- - I know you can .",552297,"- I know we can do this .
- I know we can ."
8730,confident,0.9507,503220,"- - Do not get too rough now .
- - Thank you for the advice . You have to have a Time for the girls !
- - I always leave time for the girls . But do not let them They arrest you , right ?
- - Do not worry about me , Dad . Because that 's what They all want , No matter what they say .
- - I think I can handle it .",3610603,"- DON 'T YOU WORK TOO HARD , NOW .
- THANKS FOR THE ADVICE .
- YOU 'VE GOT TO LEAVE SOME TIME FOR THE LADIES !
- OH , I ALWAYS LEAVE TIME FOR THE LADIES .
- BUT DON 'T LET THEM TIE YOU DOWN , YOU HEAR ?
- DON 'T WORRY ABOUT ME , POP .
- 'CAUSE THAT 'S WHAT THEY ALL WANT TO DO , NO MATTER WHAT THE HELL THEY SAY .
- I THINK I CAN HANDLE IT ."
8731,confident,0.9466,647912,"- - Please , I just want to go home .
- - And how are you going to get there , you daft sod ?
- - Please , just let me go .
- - Please ! If I could , I 'd carry you all the way home on my back , I swear it , but there 's no way through .
- - Please . Please . There 's Germans on one side and our officers on the other . And shot as the enemy or a deserter , you 're just as dead .
- - I want to go home !
- - I know you do .",3368094,"- I just want to go home .
- I 'm sure you do ."
8732,confident,0.9427,6262495,"- - That was supposed to say "" Heather , "" wasn 't it ?
- - I ... I feel like I really blew it with the anniversary gift , so I wanted to get you something that was forever .
- - I-I love that you did this . I love that you were willing to disfigure your body to prove that you love me .
- - I do love you , Heather .
- - I know you do .",8224589,"- Oh , I love you so much . I love you more than I can ever tell you .
- I know you do ."
8733,confident,0.9324,4972373,"- - I can 't do no more .
- - You can .
- - I know you can .",4974317,"- I could trust you .
- Of course , you can ."
8734,confident,0.9309,6262495,"- - That was supposed to say "" Heather , "" wasn 't it ?
- - I ... I feel like I really blew it with the anniversary gift , so I wanted to get you something that was forever .
- - I-I love that you did this . I love that you were willing to disfigure your body to prove that you love me .
- - I do love you , Heather .
- - I know you do .",7985569,"- I did love her .
- I know you did ."
8735,confident,0.9309,3553655,"- - You don 't have to worry about me . I can take care of myself .
- - I know you can .",7689425,"- What happened out there ? Nothing . If he gives you any trouble just let me know .
- I can take care of myself .
- Of course you can ."
8736,confident,0.9276,8715020,"- - I don 't have to help your boss , you know . I do this for you . If I didn 't she 'd have you running around .
- - You do enough for her as it is .
- - Oh . Shan 't be home till late . Too much work on , love . Shame about old Pennyman . I bet them spirits of hers are having a laugh . Cos the dead will have to die elsewhere now , won 't they ?
- - John .
- - Yeah . You shouldn 't make fun of Rosetta , or what she does .
- - I believe in her .
- - I know you do .",998789,"- Just so long as you know I love you .
- I do know that ."
8737,confident,0.9268,4587028,"- - Then get back to that moment and record it again .
- - Understood ?
- - You can do it .
- - I know you can .",4457576,"- Dan told me . Men are such mental midgets .
- Come on , and "" Bambi "" ? Her name is as fake as her tits . Maybe I should get fake tits .
- What , for some cold , uncaring guy ? Please . I wish I could be as uncaring as he is .
- You can .
- I know how you can do it ."
8738,confident,0.9249,3553655,"- - You don 't have to worry about me . I can take care of myself .
- - I know you can .",3760169,"- How will you get there ?
- With Liz . Her father will take us .
- He 's very nice .
- Don 't you want me to go ? Why not ?
- Go and shake your ass while I do all the work .
- I don 't mind getting a job ! I 'll stop school after the holidays .
- Pass your exam 's first . You can 't do nothing without a diploma . You can 't do ' anything without a diploma That 's what I mean You get your diploma , I 'll take care of the rest .
- I can look after myself .
- Of course you can ."
8739,confident,0.9246,4762182,"- - Slow down for a while .
- - And let me catch up ?
- - I can do that .
- - I know you can .",5578986,"- Join me .
- I can do that ."
8740,confident,0.9235,8715020,"- - I don 't have to help your boss , you know . I do this for you . If I didn 't she 'd have you running around .
- - You do enough for her as it is .
- - Oh . Shan 't be home till late . Too much work on , love . Shame about old Pennyman . I bet them spirits of hers are having a laugh . Cos the dead will have to die elsewhere now , won 't they ?
- - John .
- - Yeah . You shouldn 't make fun of Rosetta , or what she does .
- - I believe in her .
- - I know you do .",2910723,"- Or you can sit around , have a drag and , uh ... think about what 's wrong and all , you know ?
- Oh , I know what you mean .
- I think you do . Oh , sure she does . Sure she does ."
